,A,AG,AL,AU,B,BB,BU,C,CF,CS,CU,FB,FG,FU,HC,I,IC,IF,IH,J,JD,JM,JR,L,LR,M,MA,NI,OI,P,PB,PM,PP,RB,RI,RM,RS,RU,SF,SM,SN,SR,T,TA,TF,V,WH,WR,Y,ZC,ZN
2008-01-02 00:00:00.005,14398938390.0,0.0,3990668800.0,0.0,5715110.0,0.0,0.0,6186941480.0,3632395275.0,0.0,27034634250.0,0.0,0.0,6372247000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260492250.0,0.0,9613220340.0,0.0,0.0,481888480.0,595369000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10426902300.0,0.0,0.0,0.0,12649685930.0,0.0,2556475990.0,0.0,0.0,4120369140.0,0.0,6367942140.0,0.0,3024020875.0
2008-01-03 00:00:00.005,16915060980.0,0.0,4008979850.0,0.0,6997800.0,0.0,0.0,6327666880.0,4190135675.0,0.0,27520204800.0,0.0,0.0,6389138950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292321325.0,0.0,9836190890.0,0.0,0.0,293859220.0,687393780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10715994800.0,0.0,0.0,0.0,12463003080.0,0.0,2452786500.0,0.0,0.0,4118777820.0,0.0,6275413800.0,0.0,3736101075.0
2008-01-04 00:00:00.005,16959113270.0,0.0,4248675675.0,0.0,6813840.0,0.0,0.0,6338585410.0,4364082450.0,0.0,28170146050.0,0.0,0.0,8050783850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292305850.0,0.0,9640160020.0,0.0,0.0,355870160.0,720905380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11938999950.0,0.0,0.0,0.0,13124871400.0,0.0,2726815860.0,0.0,0.0,4174798080.0,0.0,6106912760.0,0.0,3764232025.0
2008-01-07 00:00:00.005,16395746380.0,0.0,4013713400.0,0.0,8789980.0,0.0,0.0,6778049310.0,4599392450.0,0.0,28858612600.0,0.0,0.0,7358523250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295103625.0,0.0,9629845110.0,0.0,0.0,366865040.0,737130620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11434946850.0,0.0,0.0,0.0,13870395540.0,0.0,2619078780.0,0.0,0.0,4171860960.0,0.0,6384796380.0,0.0,3856582725.0
2008-01-08 00:00:00.005,15762590400.0,0.0,4000300175.0,0.0,6755060.0,0.0,0.0,6717073890.0,4568785275.0,0.0,28542821600.0,0.0,0.0,7717810000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282663450.0,0.0,10252291350.0,0.0,0.0,377736560.0,740193760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11728676600.0,0.0,0.0,0.0,14052340230.0,0.0,2755290660.0,0.0,0.0,4167364420.0,0.0,6277836120.0,0.0,4357415150.0
2008-01-09 00:00:00.005,14697732920.0,0.0,4016445450.0,2458727360.0,5007470.0,0.0,0.0,6991983160.0,4638344025.0,0.0,28234578750.0,0.0,0.0,6855481750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282862825.0,0.0,9505951090.0,0.0,0.0,383585020.0,761384800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11696420950.0,0.0,0.0,0.0,14065558820.0,0.0,2627606880.0,0.0,0.0,4050980380.0,0.0,6619822900.0,0.0,4281430825.0
2008-01-10 00:00:00.005,15125500730.0,0.0,3923829200.0,3201190330.0,5705490.0,0.0,0.0,7002931790.0,4507924475.0,0.0,28522038450.0,0.0,0.0,6620582300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268103675.0,0.0,9079457530.0,0.0,0.0,200373120.0,778471520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11590094100.0,0.0,0.0,0.0,14907847400.0,0.0,2573262800.0,0.0,0.0,3980454940.0,0.0,6506486760.0,0.0,4208803700.0
2008-01-11 00:00:00.005,15679634870.0,0.0,3910261450.0,3534600030.0,6133220.0,0.0,0.0,6886464650.0,4267672775.0,0.0,29573078100.0,0.0,0.0,7286889450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265692850.0,0.0,8756484860.0,0.0,0.0,206114040.0,813944180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11658164800.0,0.0,0.0,0.0,14073680410.0,0.0,2461537890.0,0.0,0.0,4011267100.0,0.0,7350374560.0,0.0,4109725725.0
2008-01-14 00:00:00.005,16264154090.0,0.0,3923895675.0,3793045710.0,14877560.0,0.0,0.0,7411758230.0,4168401875.0,0.0,30790581250.0,0.0,0.0,8587526900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319310125.0,0.0,9047921860.0,0.0,0.0,207815800.0,872808980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12331685850.0,0.0,0.0,0.0,13951904840.0,0.0,2518027210.0,0.0,0.0,3977501140.0,0.0,7114007680.0,0.0,4518189800.0
2008-01-15 00:00:00.005,17152323040.0,0.0,3913830725.0,4151407040.0000005,12734070.0,0.0,0.0,7277202780.0,4053717675.0,0.0,30213771800.0,0.0,0.0,7121451850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307257950.0,0.0,8176350210.0,0.0,0.0,231007660.0,890691580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12315505000.0,0.0,0.0,0.0,14304208650.0,0.0,2223396940.0,0.0,0.0,3991934940.0,0.0,7026277560.0,0.0,4631775900.0
2008-01-16 00:00:00.005,17609313140.0,0.0,3718732075.0,4047654479.9999995,11901960.0,0.0,0.0,7025976460.0,3864774275.0,0.0,27197318300.0,0.0,0.0,5127382950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257800400.0,0.0,7726138840.0,0.0,0.0,230379460.0,949182540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10326435150.0,0.0,0.0,0.0,12761310260.0,0.0,2122016630.0,0.0,0.0,3775408120.0,0.0,7747600500.0,0.0,4317529650.0
2008-01-17 00:00:00.005,17165772220.0,0.0,3706057700.0,4173828420.0,10844230.0,0.0,0.0,6813680520.0,3883767700.0,0.0,26716618400.0,0.0,0.0,5115763600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231851275.0,0.0,7566173070.0,0.0,0.0,227300100.0,1007916980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9708507750.0,0.0,0.0,0.0,11410003210.0,0.0,2248485850.0,0.0,0.0,3629790680.0,0.0,8286055780.0,0.0,4215282075.0
2008-01-18 00:00:00.005,16743826470.0,0.0,3662556025.0,3981368030.0,10287460.0,0.0,0.0,6900854670.0,3780369950.0,0.0,26503618600.0,0.0,0.0,4445639100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192220700.0,0.0,7414290220.0,0.0,0.0,287704880.0,922376420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9193264850.0,0.0,0.0,0.0,11408938930.0,0.0,2297445480.0,0.0,0.0,3636192400.0,0.0,7729018520.0,0.0,4397995625.0
2008-01-21 00:00:00.005,17202409980.0,0.0,3660416725.0,4085810150.0,9842880.0,0.0,0.0,6926585850.0,3764543350.0,0.0,27122667100.0,0.0,0.0,4736657150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203968500.0,0.0,7086794630.0,0.0,0.0,296418060.0,941132880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9449748150.0,0.0,0.0,0.0,11239691560.0,0.0,2149696350.0,0.0,0.0,3753028520.0,0.0,7499860900.0,0.0,4919841425.0
2008-01-22 00:00:00.005,16254537470.0,0.0,3599744775.0,3838975290.0,10310470.0,0.0,0.0,6067427940.0,3510158175.0,0.0,26090973600.0,0.0,0.0,4294558150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192026000.0,0.0,6645841240.0,0.0,0.0,289122080.0,1073281740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8396117900.0,0.0,0.0,0.0,10814552460.0,0.0,1796529160.0,0.0,0.0,4386997760.0,0.0,7304473620.0,0.0,4357372650.0
2008-01-23 00:00:00.005,15925299360.0,0.0,3559487200.0,3638906160.0,10747350.0,0.0,0.0,6029946590.0,3529077800.0,0.0,25815497650.0,0.0,0.0,3934485450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183064075.0,0.0,6597637360.0,0.0,0.0,292424260.0,1078019240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8824559800.0,0.0,0.0,0.0,10470565930.0,0.0,1812913410.0,0.0,0.0,4274600760.0,0.0,7472718300.0,0.0,4547887600.0
2008-01-24 00:00:00.005,15343322470.0,0.0,3832175050.0,4056153430.0,7012490.0,0.0,0.0,5830416040.0,3495561775.0,0.0,27459733200.0,0.0,0.0,4053282600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177778375.0,0.0,6425598510.0,0.0,0.0,295218460.0,1290921480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9102387650.0,0.0,0.0,0.0,10428796190.0,0.0,1787461890.0,0.0,0.0,4080025240.0,0.0,7547414360.0,0.0,4635619300.0
2008-01-25 00:00:00.005,16058833570.0,0.0,4147744250.0,4404080000.0,6223460.0,0.0,0.0,5757277410.0,3522048525.0,0.0,27397598900.0,0.0,0.0,3363823600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168429975.0,0.0,6296173330.0,0.0,0.0,302220820.0,1376795240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9804278500.0,0.0,0.0,0.0,10393548400.0,0.0,1852802210.0,0.0,0.0,4088890560.0,0.0,8191722000.0,0.0,4642881500.0
2008-01-28 00:00:00.005,16609375650.0,0.0,4448011750.0,4497483900.0,5800870.0,0.0,0.0,5727244330.0,3574582975.0,0.0,27018131900.0,0.0,0.0,3621276150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163593025.0,0.0,6525909530.0,0.0,0.0,329726380.0,1362432000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9614392550.0,0.0,0.0,0.0,10413672780.0,0.0,1776115960.0,0.0,0.0,4269068060.0,0.0,8107793040.0,0.0,4689415725.0
2008-01-29 00:00:00.005,16264772030.0,0.0,4963092575.0,4661162400.0,4203710.0,0.0,0.0,5642065950.0,3584935300.0,0.0,27746837950.0,0.0,0.0,3362567350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165713275.0,0.0,6454384270.0,0.0,0.0,358126140.0,1427736320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10133487500.0,0.0,0.0,0.0,10585270130.0,0.0,1828171080.0,0.0,0.0,4301759040.0,0.0,8508097720.0,0.0,4618992275.0
2008-01-30 00:00:00.005,16683872660.0,0.0,5113328600.0,4778910770.0,4591420.0,0.0,0.0,5649522080.0,3584314900.0,0.0,26215290450.0,0.0,0.0,3374371700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158444425.0,0.0,6349409450.0,0.0,0.0,369004320.0,1449435000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9963813250.0,0.0,0.0,0.0,10427478440.0,0.0,1851274330.0,0.0,0.0,4123207080.0,0.0,8985257980.0,0.0,4561756275.0
2008-01-31 00:00:00.005,16134620070.0,0.0,5103066375.0,4458116570.0,4504000.0,0.0,0.0,5797694700.0,3626259450.0,0.0,26762720000.0,0.0,0.0,3510788650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147985375.0,0.0,5968261090.0,0.0,0.0,380801800.0,1477960080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9856315000.0,0.0,0.0,0.0,10283606290.0,0.0,1651166700.0,0.0,0.0,4311280940.0,0.0,9115216620.0,0.0,5265662250.0
2008-02-01 00:00:00.005,16029904330.0,0.0,5181190100.0,4448910260.0,3999830.0,0.0,0.0,5540223970.0,3605933250.0,0.0,26527952100.0,0.0,0.0,3519916450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149943075.0,0.0,5656225070.0,0.0,0.0,390459720.0,1556808140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9974275100.0,0.0,0.0,0.0,10005389600.0,0.0,1572285960.0,0.0,0.0,4526623920.0,0.0,8710941260.0,0.0,5068036025.0
2008-02-04 00:00:00.005,15949154830.0,0.0,5231018375.0,4302512000.0,4275930.0,0.0,0.0,5487596820.0,3690451775.0,0.0,27289596300.0,0.0,0.0,4072502450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150843100.0,0.0,5471514570.0,0.0,0.0,401320700.0,1549092600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10260249150.0,0.0,0.0,0.0,10392095170.0,0.0,1568723800.0,0.0,0.0,4408194040.0,0.0,8559831620.0,0.0,5988074900.0
2008-02-05 00:00:00.005,15331799780.0,0.0,5347101925.0,4352162640.0,3701430.0,0.0,0.0,5489616890.0,3736203275.0,0.0,27560306450.0,0.0,0.0,3655628900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146404375.0,0.0,5046189160.0,0.0,0.0,415662780.0,1584246840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10019466700.0,0.0,0.0,0.0,9933926480.0,0.0,1586390470.0,0.0,0.0,4118315000.0,0.0,8733316100.0,0.0,5731595375.0
2008-02-13 00:00:00.005,16171743110.0,0.0,5377469425.0,4482794290.0,4118060.0,0.0,0.0,5697171900.0,3690640050.0,0.0,26458994050.0,0.0,0.0,3631142800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160330050.0,0.0,5213819480.0,0.0,0.0,416118720.0,1774859700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10384918250.0,0.0,0.0,0.0,10582128950.0,0.0,2005625740.0,0.0,0.0,4732403240.0,0.0,9586753380.0,0.0,5981894650.0
2008-02-14 00:00:00.005,17439634190.0,0.0,6091239050.0,4604859820.0,5247390.0,0.0,0.0,6733327350.0,3924656425.0,0.0,26796742500.0,0.0,0.0,3847345700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165342825.0,0.0,5908669080.0,0.0,0.0,461566160.0,1836175980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10380702050.0,0.0,0.0,0.0,10459853910.0,0.0,2028225420.0,0.0,0.0,4417023940.0,0.0,10125814020.0,0.0,6318508850.0
2008-02-15 00:00:00.005,17526551600.0,0.0,6283675675.0,4647311990.0,5252010.0,0.0,0.0,6653681540.0,3998067250.0,0.0,27958120850.0,0.0,0.0,3728764600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151464600.0,0.0,6229766160.0,0.0,0.0,512048600.0,1725678860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10246463100.0,0.0,0.0,0.0,12402487860.0,0.0,2358235220.0,0.0,0.0,4930131500.0,0.0,10366199800.0,0.0,6205954825.0
2008-02-18 00:00:00.005,18312136380.0,0.0,7025864775.0,4725473890.0,6712760.0,0.0,0.0,7827920400.0,4364954775.0,0.0,28919031850.0,0.0,0.0,3706507800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170169000.0,0.0,6825119080.0,0.0,0.0,634216300.0,2218145980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10784326850.0,0.0,0.0,0.0,11348989440.0,0.0,2676822460.0,0.0,0.0,5603998080.0,0.0,10596847220.0,0.0,6439336475.0
2008-02-19 00:00:00.005,18585908520.0,0.0,6767527375.0,5681464760.000001,6807390.0,0.0,0.0,7895196990.0,4365054475.0,0.0,29226168450.0,0.0,0.0,3927619400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165817650.0,0.0,6687765540.0,0.0,0.0,671076280.0,2183599200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11166340450.0,0.0,0.0,0.0,11567031810.0,0.0,2473601060.0,0.0,0.0,5351969340.0,0.0,10854771120.0,0.0,6378905825.0
2008-02-20 00:00:00.005,18297064700.0,0.0,6851114800.0,5712655590.0,6355290.0,0.0,0.0,8163788180.0,4969427350.0,0.0,30510583400.0,0.0,0.0,4419544850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162527875.0,0.0,6448507280.0,0.0,0.0,707251580.0,2105940920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11597518500.0,0.0,0.0,0.0,12786733420.0,0.0,2484272080.0,0.0,0.0,5840715160.0,0.0,11045602220.0,0.0,6195844050.0
2008-02-21 00:00:00.005,19076520980.0,0.0,7688506000.0,5826747130.0,7040990.0,0.0,0.0,8354047480.0,5068107750.0,0.0,31279512200.0,0.0,0.0,4056605050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184331400.0,0.0,6482009200.0,0.0,0.0,782384740.0,2332359260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12503365150.0,0.0,0.0,0.0,13885867350.0,0.0,2500061620.0,0.0,0.0,5825001780.0,0.0,10823082780.0,0.0,7154478525.0
2008-02-22 00:00:00.005,19019503460.0,0.0,8565280275.0,5676463870.0,7718580.0,0.0,0.0,8233351270.0,5840824175.0,0.0,31603672650.0,0.0,0.0,3916007000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215753350.0,0.0,6143724970.0,0.0,0.0,933084620.0,2338903280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12099216750.0,0.0,0.0,0.0,13886586900.0,0.0,2472174850.0,0.0,0.0,5463287900.0,0.0,10300188720.0,0.0,7348023825.0
2008-02-25 00:00:00.005,19138368890.0,0.0,9042381150.0,6215288369.999999,7250740.0,0.0,0.0,8619803850.0,5961727600.0,0.0,32897414250.0,0.0,0.0,3939946850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242512750.0,0.0,6588367170.0,0.0,0.0,1165633300.0,2495295760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12038079550.0,0.0,0.0,0.0,14510727990.0,0.0,2397853970.0,0.0,0.0,5656103880.0,0.0,10652459000.0,0.0,9059379250.0
2008-02-26 00:00:00.005,18479953710.0,0.0,8638689150.0,5048866520.0,7735170.0,0.0,0.0,8533478910.0,5598245450.0,0.0,30565416200.0,0.0,0.0,3931025300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215891200.0,0.0,6967068880.0,0.0,0.0,1220409980.0,2520510560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9916784200.0,0.0,0.0,0.0,14967529910.0,0.0,2441693840.0,0.0,0.0,6284340920.0,0.0,11761573040.0,0.0,7457189950.0
2008-02-27 00:00:00.005,18211725090.0,0.0,9721811400.0,5201856090.0,8255320.0,0.0,0.0,8635869690.0,5739483225.0,0.0,31315858900.0,0.0,0.0,3891717950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245665700.0,0.0,7230120910.0,0.0,0.0,1443314820.0,2549997860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9495256250.0,0.0,0.0,0.0,15518618690.0,0.0,2546358950.0,0.0,0.0,6832685860.0,0.0,12974080160.0,0.0,7621500675.0
2008-02-28 00:00:00.005,18752965480.0,0.0,10373848850.0,5233209759.999999,8102620.0,0.0,0.0,8347583690.0,5630626625.0,0.0,31339192800.0,0.0,0.0,7665067000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438999425.0,0.0,7284380990.0,0.0,0.0,1617696440.0,2553117140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9234195600.0,0.0,0.0,0.0,15868542680.0,0.0,2603023130.0,0.0,0.0,6284285460.0,0.0,13370982000.0,0.0,7428622000.0
2008-02-29 00:00:00.005,18852316290.0,0.0,10447021375.0,5149918850.0,11479050.0,0.0,0.0,9209322100.0,5969697975.0,0.0,31313262900.0,0.0,0.0,6677518950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454617900.0,0.0,7786923530.0,0.0,0.0,1819307340.0,2339405660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9344855400.0,0.0,0.0,0.0,16246644700.0,0.0,2719282510.0,0.0,0.0,6072537720.0,0.0,14045572920.0,0.0,8186619975.0
2008-03-03 00:00:00.005,20086411870.0,0.0,10847070475.0,5848050120.0,12589130.0,0.0,0.0,10672890540.0,6667079050.0,0.0,31129961900.0,0.0,0.0,6921078350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534439500.0,0.0,8081575160.0,0.0,0.0,1972888440.0,2359133040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10330114400.0,0.0,0.0,0.0,17505119420.0,0.0,3063825190.0,0.0,0.0,6656011960.0,0.0,16029959920.0,0.0,9138646275.0
2008-03-04 00:00:00.005,18783686930.0,0.0,11503910900.0,5529415460.0,11559960.0,0.0,0.0,10419620840.0,6083553625.0,0.0,31338000150.0,0.0,0.0,5770654900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406394400.0,0.0,7608286380.0,0.0,0.0,1851889860.0,2241539660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10483240800.0,0.0,0.0,0.0,16157805130.0,0.0,2892070160.0,0.0,0.0,6025621160.0,0.0,16732457600.0,0.0,9051390175.0
2008-03-05 00:00:00.005,20211993500.0,0.0,13094299650.0,5382918230.0,12728370.0,0.0,0.0,11062344610.0,6754964325.0,0.0,29934527100.0,0.0,0.0,4734040100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377407825.0,0.0,7919750760.0,0.0,0.0,1762293940.0,2099547840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9924703300.0,0.0,0.0,0.0,15619693100.0,0.0,2748199180.0,0.0,0.0,5643354960.0,0.0,16024426260.0,0.0,8619000025.0
2008-03-06 00:00:00.005,19845611240.0,0.0,13698356225.0,5330373760.0,11614650.0,0.0,0.0,11586809060.0,7023851450.0,0.0,29303347650.0,0.0,0.0,4752612450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377726400.0,0.0,8889005440.0,0.0,0.0,1898321800.0,1997019800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10004791100.0,0.0,0.0,0.0,15674407940.0,0.0,2646373510.0,0.0,0.0,5694282100.0,0.0,15452833920.0,0.0,8571167425.0
2008-03-07 00:00:00.005,19000047760.0,0.0,14382379250.0,5290361840.0,10209320.0,0.0,0.0,10274883420.0,6751839225.0,0.0,28669641750.0,0.0,0.0,4866568500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545931900.0,0.0,7944081630.0,0.0,0.0,1794343940.0,1952999020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9519349100.0,0.0,0.0,0.0,14596202870.0,0.0,2498131340.0,0.0,0.0,5271774660.0,0.0,14035074480.0,0.0,8109087600.0
2008-03-10 00:00:00.005,18045527130.0,0.0,13915508075.0,5237124910.0,9294620.0,0.0,0.0,9881844600.0,6486415775.0,0.0,28736071000.0,0.0,0.0,4781059950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382116125.0,0.0,7550001280.0,0.0,0.0,1677299840.0,1872237460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9161737350.0,0.0,0.0,0.0,14380197010.0,0.0,2406116810.0,0.0,0.0,5002396640.0,0.0,13419214020.0,0.0,7762272475.0
2008-03-11 00:00:00.005,18004231080.0,0.0,13811345400.0,5429134030.0,8832890.0,0.0,0.0,10094185350.0,6540972325.0,0.0,27706184900.0,0.0,0.0,4759870100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534982300.0,0.0,6961467940.0,0.0,0.0,1740870080.0,1694637980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9714786800.0,0.0,0.0,0.0,14471022890.0,0.0,2403374580.0,0.0,0.0,4859098700.0,0.0,12984600720.0,0.0,7608638475.0
2008-03-12 00:00:00.005,19444516590.0,0.0,12866906100.0,5268550210.0,8275000.0,0.0,0.0,10160921870.0,6218735750.0,0.0,27499264350.0,0.0,0.0,5185313750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397243600.0,0.0,6294207020.0,0.0,0.0,2101721020.0,1431809600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10844952850.0,0.0,0.0,0.0,13359582550.0,0.0,2441777930.0,0.0,0.0,4914429920.0,0.0,12250540900.0,0.0,7510449700.0
2008-03-13 00:00:00.005,18477798680.0,0.0,12828128125.0,5585415500.0,8117120.0,0.0,0.0,10180481400.0,6143158000.0,0.0,26553841250.0,0.0,0.0,5308396000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326546775.0,0.0,6454156680.0,0.0,0.0,2622451040.0,1307778140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10326012900.0,0.0,0.0,0.0,13285812880.0,0.0,2474370630.0,0.0,0.0,4873748480.0,0.0,12141737260.0,0.0,7338441475.0
2008-03-14 00:00:00.005,18307188770.0,0.0,13052351100.0,6064542680.0,7762360.0,0.0,0.0,9874493950.0,5745354225.0,0.0,26759330600.0,0.0,0.0,5693349800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319157825.0,0.0,6402046030.0,0.0,0.0,2801446940.0,1273046600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7845443750.0,0.0,0.0,0.0,13809049690.0,0.0,1609773340.0,0.0,0.0,4816846820.0,0.0,12327680100.0,0.0,7693695200.0
2008-03-17 00:00:00.005,18532370060.0,0.0,13090814575.0,6400353490.0,6766840.0,0.0,0.0,9678577490.0,5337234500.0,0.0,28134052750.0,0.0,0.0,6599770200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329709625.0,0.0,6234639450.0,0.0,0.0,2520050020.0,1245429040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8509859950.0,0.0,0.0,0.0,13358070360.0,0.0,1831498710.0,0.0,0.0,4742883960.0,0.0,11233836660.0,0.0,7624797150.0
2008-03-18 00:00:00.005,17340794380.0,0.0,11355139800.0,5916865630.0,5756990.0,0.0,0.0,8155477130.0,4512653575.0,0.0,26652476150.0,0.0,0.0,5272256100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251703925.0,0.0,5734947460.0,0.0,0.0,2270060720.0,1144910620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10202618850.0,0.0,0.0,0.0,11843310570.0,0.0,1880005200.0,0.0,0.0,4249758600.0,0.0,10771987720.0,0.0,6467660375.0
2008-03-19 00:00:00.005,16667860630.0,0.0,10859201675.0,6072398370.0,5662390.0,0.0,0.0,7668815570.0,4331718100.0,0.0,25708971800.0,0.0,0.0,5595037100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242815725.0,0.0,5647659950.0,0.0,0.0,2262910580.0,1009576600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8019353600.0,0.0,0.0,0.0,11255180070.0,0.0,1817131190.0,0.0,0.0,3952275380.0,0.0,9967520500.0,0.0,6346866100.0
