,A,AG,AL,AU,B,BB,BU,C,CF,CS,CU,FB,FG,FU,HC,I,IC,IF,IH,J,JD,JM,JR,L,LR,M,MA,NI,OI,P,PB,PM,PP,RB,RI,RM,RS,RU,SF,SM,SN,SR,T,TA,TF,V,WH,WR,Y,ZC,ZN
2008-01-02 00:00:00.005,15870082220.0,0.0,426235825.0,0.0,5144830.0,0.0,0.0,3129099960.0,705963425.0,0.0,36369481950.0,0.0,0.0,4937371100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150269375.0,0.0,9999126040.0,0.0,0.0,30719720.0,1167209180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10141296000.0,0.0,0.0,0.0,8058064280.0,0.0,2152169200.0,0.0,0.0,4043018180.0,0.0,7667760740.0,0.0,8584466150.0
2008-01-03 00:00:00.005,29588375510.0,0.0,444285150.0,0.0,7112520.0,0.0,0.0,2695844940.0,2769230875.0,0.0,32413592100.0,0.0,0.0,9018329600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297866025.0,0.0,14698863730.0,0.0,0.0,58391320.0,1282333640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11012413600.0,0.0,0.0,0.0,9289715830.0,0.0,3718507550.0,0.0,0.0,3133562140.0,0.0,8991551400.0,0.0,10576510875.0
2008-01-04 00:00:00.005,31854131290.0,0.0,2937120800.0,0.0,20320130.0,0.0,0.0,3663976570.0,1329277725.0,0.0,2164655150.0,0.0,0.0,27851647400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233710600.0,0.0,15224346670.0,0.0,0.0,104807460.0,1271171560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33858574000.0,0.0,0.0,0.0,13726618380.0,0.0,3544179510.0,0.0,0.0,2523818760.0,0.0,9627699060.0,0.0,214032425.0
2008-01-07 00:00:00.005,19025748350.0,0.0,1051679800.0,0.0,9543050.0,0.0,0.0,3760889240.0,1411064000.0,0.0,51531841250.0,0.0,0.0,9043825800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347299600.0,0.0,7697826320.0,0.0,0.0,38294960.0,1320185860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22305758300.0,0.0,0.0,0.0,12546048080.0,0.0,1356098820.0,0.0,0.0,2235577780.0,0.0,7523888780.0,0.0,20720338650.0
2008-01-08 00:00:00.005,19306242880.0,0.0,463048400.0,0.0,10484550.0,0.0,0.0,4392955080.0,1006348475.0,0.0,39354051300.0,0.0,0.0,8526318900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258771150.0,0.0,15078148870.0,0.0,0.0,21847120.0,1469597760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22215408750.0,0.0,0.0,0.0,12725699580.0,0.0,3512732740.0,0.0,0.0,5434774360.0,0.0,8162653660.0,0.0,18033336100.0
2008-01-09 00:00:00.005,18380329930.0,0.0,1410754125.0,13673353260.0,8826080.0,0.0,0.0,3061860030.0,652095700.0,0.0,41144271400.0,0.0,0.0,7658878300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322231425.0,0.0,14242694430.0,0.0,0.0,29910600.0,1149778860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15662289550.0,0.0,0.0,0.0,9642274670.0,0.0,2282828370.0,0.0,0.0,2567502880.0,0.0,7352940480.0,0.0,19165943500.0
2008-01-10 00:00:00.005,15181491710.0,0.0,793116400.0,10352505140.0,6031220.0,0.0,0.0,3020690170.0,946567875.0,0.0,40181616050.0,0.0,0.0,4529932150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302032500.0,0.0,7188912450.0,0.0,0.0,44203760.0,1341439560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13126063650.0,0.0,0.0,0.0,16159280560.0,0.0,1447731180.0,0.0,0.0,2082710920.0,0.0,6259577920.0,0.0,12311842050.0
2008-01-11 00:00:00.005,18104760670.0,0.0,458370875.0,9899493520.0,7977680.0,0.0,0.0,1989947450.0,1126540025.0,0.0,37505487100.0,0.0,0.0,5721629950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373118000.0,0.0,7368564650.0,0.0,0.0,40305280.0,1372507900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17701699700.0,0.0,0.0,0.0,10508676850.0,0.0,1833927990.0,0.0,0.0,1896663740.0,0.0,12236969400.0,0.0,19251588325.0
2008-01-14 00:00:00.005,27315501460.0,0.0,490881300.0,6956448660.0,48334010.0,0.0,0.0,4032963900.0,1303624050.0,0.0,36625230100.0,0.0,0.0,8974193100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438131550.0,0.0,16838073500.0,0.0,0.0,68853920.0,635461040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16514004900.0,0.0,0.0,0.0,6988839470.0,0.0,968828740.0,0.0,0.0,2124236000.0,0.0,14789784980.0,0.0,15814384875.0
2008-01-15 00:00:00.005,27245854490.0,0.0,617880750.0,10174399800.0,10907490.0,0.0,0.0,4246171840.0,1214312050.0,0.0,41756107200.0,0.0,0.0,7406533000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576367625.0,0.0,12794774810.0,0.0,0.0,73383360.0,1306076800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17116148450.0,0.0,0.0,0.0,13116677100.0,0.0,1183454130.0,0.0,0.0,2868312140.0,0.0,12076064420.0,0.0,14499618925.0
2008-01-16 00:00:00.005,32155362160.0,0.0,940090975.0,10672078499.999998,9741430.0,0.0,0.0,5799582090.0,993309225.0,0.0,21842833750.0,0.0,0.0,13220599200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479957800.0,0.0,16436153570.0,0.0,0.0,76930660.0,1173150640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18278717700.0,0.0,0.0,0.0,10127282240.0,0.0,1500636950.0,0.0,0.0,4370429960.0,0.0,21052271540.0,0.0,917455000.0
2008-01-17 00:00:00.005,23649777680.0,0.0,410613100.0,6893721240.0,16708010.0,0.0,0.0,2660054600.0,696954000.0,0.0,47186978150.0,0.0,0.0,6098315050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426313075.0,0.0,13873190540.0,0.0,0.0,48954860.0,1206614560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18163906700.0,0.0,0.0,0.0,16141152890.0,0.0,3220661460.0,0.0,0.0,2254681020.0,0.0,19212282620.0,0.0,16704388675.0
2008-01-18 00:00:00.005,33840204910.0,0.0,360203300.0,6366928170.0,9362800.0,0.0,0.0,5004924950.0,742079275.0,0.0,39026139350.0,0.0,0.0,8199559600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797489000.0,0.0,15430838090.0,0.0,0.0,110943900.0,1252524680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13543286750.0,0.0,0.0,0.0,12952453100.0,0.0,2283004020.0,0.0,0.0,3066746760.0,0.0,33501415420.0,0.0,15926998625.0
2008-01-21 00:00:00.005,23120597660.0,0.0,333176675.0,4820864020.0,10961130.0,0.0,0.0,7033929910.0,388636400.0,0.0,35454746150.0,0.0,0.0,5711959400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403677025.0,0.0,9897578960.0,0.0,0.0,25590200.0,1276248080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13736536300.0,0.0,0.0,0.0,10578767380.0,0.0,2317153990.0,0.0,0.0,3258759260.0,0.0,24106643320.0,0.0,14215718825.0
2008-01-22 00:00:00.005,34183072810.0,0.0,879862425.0,8353007650.0,17396490.0,0.0,0.0,6141414250.0,1152527825.0,0.0,16905201100.0,0.0,0.0,8738824700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605817550.0,0.0,9408897960.0,0.0,0.0,42832580.0,967232860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13094374650.0,0.0,0.0,0.0,12990164880.0,0.0,2040539180.0,0.0,0.0,8342588700.0,0.0,19596330360.0,0.0,1502512850.0
2008-01-23 00:00:00.005,24491718870.0,0.0,828639350.0,6641782690.0,16022990.0,0.0,0.0,2895866090.0,591798100.0,0.0,52708408350.0,0.0,0.0,6476772150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817342250.0,0.0,8866520280.0,0.0,0.0,50195840.0,1513680320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20753595200.0,0.0,0.0,0.0,9380733650.0,0.0,1606996970.0,0.0,0.0,6245808480.0,0.0,20396075620.0,0.0,25062473150.0
2008-01-24 00:00:00.005,19828213830.0,0.0,1852879800.0,6364092170.0,11471710.0,0.0,0.0,2164622140.0,614715450.0,0.0,49762296000.0,0.0,0.0,6354621050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437735100.0,0.0,9753382820.0,0.0,0.0,39924680.0,1141262240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16973687450.0,0.0,0.0,0.0,7008163280.0,0.0,907470600.0,0.0,0.0,4799740960.0,0.0,20356635800.0,0.0,24525081725.0
2008-01-25 00:00:00.005,17721405560.0,0.0,1475527775.0,8199258530.0,12845050.0,0.0,0.0,1856037660.0,362202625.0,0.0,37155094150.0,0.0,0.0,8680867800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343411750.0,0.0,7289959280.0,0.0,0.0,44591400.0,839834560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18264241950.0,0.0,0.0,0.0,5436752620.0,0.0,777111700.0,0.0,0.0,3880939900.0,0.0,17822161560.0,0.0,17514254650.0
2008-01-28 00:00:00.005,14662381590.0,0.0,1816559675.0,7040658170.0,6660020.0,0.0,0.0,1782428700.0,389568550.0,0.0,36376443050.0,0.0,0.0,6252873550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539249850.0,0.0,9249014630.0,0.0,0.0,47677320.0,1515116560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14156490850.0,0.0,0.0,0.0,12536601180.0,0.0,776506540.0,0.0,0.0,5246778400.0,0.0,14929709480.0,0.0,16534087550.0
2008-01-29 00:00:00.005,11266908500.0,0.0,2631186200.0,5426599650.0,4854860.0,0.0,0.0,1405214580.0,202011725.0,0.0,36995791450.0,0.0,0.0,5212353300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533919750.0,0.0,7357411930.0,0.0,0.0,49295480.0,1548336680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14358361700.0,0.0,0.0,0.0,8602115030.0,0.0,728083510.0,0.0,0.0,3397181880.0,0.0,16637832820.0,0.0,11563015750.0
2008-01-30 00:00:00.005,12053977970.0,0.0,7313510900.0,4093628840.0,3622280.0,0.0,0.0,2252522830.0,269335575.0,0.0,42014103650.0,0.0,0.0,3824357100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427369475.0,0.0,9356503910.0,0.0,0.0,59725120.0,882578240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13292131000.0,0.0,0.0,0.0,6684452810.0,0.0,833942390.0,0.0,0.0,2388390280.0,0.0,17512795420.0,0.0,21131114100.0
2008-01-31 00:00:00.005,9461162600.0,0.0,4024539275.0,4806518129.999999,2594720.0,0.0,0.0,2268934640.0,271820475.0,0.0,29953135450.0,0.0,0.0,5221748050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538193975.0,0.0,9661070500.0,0.0,0.0,62369560.0,1644054120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8443272250.0,0.0,0.0,0.0,6339402290.0,0.0,1373869670.0,0.0,0.0,3469951780.0,0.0,15405501400.0,0.0,21084883325.0
2008-02-01 00:00:00.005,12089760600.0,0.0,4296595850.0,3214979749.9999995,2809790.0,0.0,0.0,1978630740.0,325325250.0,0.0,29722983150.0,0.0,0.0,5043632300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778808400.0,0.0,8133604240.0,0.0,0.0,67284860.0,1910992260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16212194350.0,0.0,0.0,0.0,7196744570.0,0.0,430574910.0,0.0,0.0,4821801620.0,0.0,13631563060.0,0.0,8887674950.0
2008-02-04 00:00:00.005,9299829180.0,0.0,1847344225.0,3474344460.0,3283500.0,0.0,0.0,2299226400.0,620354600.0,0.0,18032912100.0,0.0,0.0,6059237600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745418075.0,0.0,5432286840.0,0.0,0.0,43152300.0,1712292220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10196129350.0,0.0,0.0,0.0,6476482140.0,0.0,394573810.0,0.0,0.0,3731544940.0,0.0,9617768500.0,0.0,15008159900.0
2008-02-05 00:00:00.005,9726420380.0,0.0,1787713225.0,1930179090.0000002,7966250.0,0.0,0.0,1385167260.0,587964075.0,0.0,14485744650.0,0.0,0.0,4336096450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896329325.0,0.0,6287650280.0,0.0,0.0,113508660.0,429958900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7453420350.0,0.0,0.0,0.0,5076604480.0,0.0,399802940.0,0.0,0.0,2506203900.0,0.0,12437168900.0,0.0,16862310275.0
2008-02-13 00:00:00.005,9424156460.0,0.0,1804350250.0,2404257850.0,2760990.0,0.0,0.0,2439149090.0,563347725.0,0.0,26847877550.0,0.0,0.0,4480584750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948168550.0,0.0,5403889000.0,0.0,0.0,117110920.0,2382576200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10392726500.0,0.0,0.0,0.0,11087132710.0,0.0,1514002560.0,0.0,0.0,5618126240.0,0.0,14926527040.0,0.0,19785222600.0
2008-02-14 00:00:00.005,18928819730.0,0.0,6866736525.0,3265520010.0,7918870.0,0.0,0.0,5992763750.0,1711703575.0,0.0,28373747650.0,0.0,0.0,5269457700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866724525.0,0.0,10585621310.0,0.0,0.0,123568940.0,2399085600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15674299350.0,0.0,0.0,0.0,16032654830.0,0.0,1017871440.0,0.0,0.0,7143265400.0,0.0,14550618680.0,0.0,22112663150.0
2008-02-15 00:00:00.005,13911826280.0,0.0,3650408025.0,2431193570.0,6398710.0,0.0,0.0,5188607760.0,1276660350.0,0.0,20956171900.0,0.0,0.0,5660554500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900054300.0,0.0,13693432370.0,0.0,0.0,199499980.0,2622611540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12774267850.0,0.0,0.0,0.0,31379928560.0,0.0,1756399320.0,0.0,0.0,6529447160.0,0.0,24558584000.0,0.0,11649346725.0
2008-02-18 00:00:00.005,18490018260.0,0.0,5207134250.0,2518665200.0,17509380.0,0.0,0.0,10535397950.0,1928157300.0,0.0,26128842700.0,0.0,0.0,5600410600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309852000.0,0.0,17310450670.0,0.0,0.0,323713160.0,2540978360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15197386400.0,0.0,0.0,0.0,9667396760.0,0.0,1872990340.0,0.0,0.0,9387056880.0,0.0,19628251500.0,0.0,13087852375.0
2008-02-19 00:00:00.005,15180852840.0,0.0,2843403450.0,4712264410.0,13934540.0,0.0,0.0,6342594200.0,1197008300.0,0.0,36819261550.0,0.0,0.0,7480160750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263232150.0,0.0,18623701130.0,0.0,0.0,247813800.0,2762315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14457286800.0,0.0,0.0,0.0,35819282510.0,0.0,1243085410.0,0.0,0.0,8533580580.0,0.0,26476349260.0,0.0,13877536975.0
2008-02-20 00:00:00.005,17039461490.0,0.0,2213505450.0,5719977189.999999,13036420.0,0.0,0.0,8388540740.0,3324091850.0,0.0,39023509900.0,0.0,0.0,8987164600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304992150.0,0.0,20777568200.0,0.0,0.0,404426820.0,2777752500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18381007400.0,0.0,0.0,0.0,36222669700.0,0.0,1206624200.0,0.0,0.0,14881596020.0,0.0,30116695740.0,0.0,17851951475.0
2008-02-21 00:00:00.005,16111552880.0,0.0,4568073950.0,5755084720.0,20344640.0,0.0,0.0,4209862660.0,1478350775.0,0.0,32868449650.0,0.0,0.0,6722091200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234046450.0,0.0,14088048650.0,0.0,0.0,433007780.0,3565318640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30869962350.0,0.0,0.0,0.0,48234959640.0,0.0,1279704410.0,0.0,0.0,10877467080.0,0.0,21247201520.0,0.0,13430387675.0
2008-02-22 00:00:00.005,19033536690.0,0.0,5641820725.0,4727119680.0,11588830.0,0.0,0.0,3735217100.0,3082076050.0,0.0,29332909800.0,0.0,0.0,4826972000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182593725.0,0.0,12639672260.0,0.0,0.0,720522040.0,3007670200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20773553550.0,0.0,0.0,0.0,44334789100.0,0.0,1017389620.0,0.0,0.0,7683330600.0,0.0,20980918580.0,0.0,22787613550.0
2008-02-25 00:00:00.005,20883524490.0,0.0,4691472725.0,4607089220.0,19609140.0,0.0,0.0,5917762680.0,2028195775.0,0.0,33165645000.0,0.0,0.0,3809018400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298316700.0,0.0,15487896260.0,0.0,0.0,1000689040.0,968778340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17377695800.0,0.0,0.0,0.0,56273714230.0,0.0,924122570.0,0.0,0.0,9026938940.0,0.0,12614542380.0,0.0,20244999150.0
2008-02-26 00:00:00.005,22922306020.0,0.0,3455186500.0,5320777649.999999,20329390.0,0.0,0.0,5875352080.0,2167830225.0,0.0,39345929800.0,0.0,0.0,4397404750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119449450.0,0.0,18147000190.0,0.0,0.0,1382527780.0,1638405800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11551292400.0,0.0,0.0,0.0,42457171590.0,0.0,1242490850.0,0.0,0.0,17774017460.0,0.0,41374636560.0,0.0,21684315350.0
2008-02-27 00:00:00.005,20264117410.0,0.0,4421382225.0,4344300040.0,22942870.0,0.0,0.0,5479835110.0,1586392975.0,0.0,35988631300.0,0.0,0.0,4077007400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421953700.0,0.0,16054552400.0,0.0,0.0,2161695320.0,1768918340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22329567550.0,0.0,0.0,0.0,42960306590.0,0.0,1221358080.0,0.0,0.0,17051250200.0,0.0,41022002500.0,0.0,24395002225.0
2008-02-28 00:00:00.005,15824510650.0,0.0,6138397975.0,2665033090.0,6944590.0,0.0,0.0,3032655210.0,1007050100.0,0.0,39652371700.0,0.0,0.0,18742610000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980572975.0,0.0,12093243960.0,0.0,0.0,1487020400.0,2034627060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13398064000.0,0.0,0.0,0.0,36335172310.0,0.0,1692605460.0,0.0,0.0,11069938420.0,0.0,31385094240.0,0.0,13767075375.0
2008-02-29 00:00:00.005,19653041210.0,0.0,2957735475.0,3690644030.0,39922260.0,0.0,0.0,7248365300.0,1816891975.0,0.0,26817792600.0,0.0,0.0,11938399400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842726550.0,0.0,15444029790.0,0.0,0.0,2407233640.0,3933541180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18549426400.0,0.0,0.0,0.0,41193540220.0,0.0,1197446860.0,0.0,0.0,9387115000.0,0.0,15920625100.0,0.0,25225091250.0
2008-03-03 00:00:00.005,21459503420.0,0.0,4097717725.0,4977620810.0,19385900.0,0.0,0.0,13347890160.0,3539846650.0,0.0,27325935500.0,0.0,0.0,10528835450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063374325.0,0.0,15987321980.0,0.0,0.0,1780028400.0,341425600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22627481350.0,0.0,0.0,0.0,27334993360.0,0.0,1737783620.0,0.0,0.0,15955519580.0,0.0,16238308540.0,0.0,23412616200.0
2008-03-04 00:00:00.005,30916139400.0,0.0,7292410575.0,3809755470.0,22135400.0,0.0,0.0,13365103760.0,7437935325.0,0.0,33363453000.0,0.0,0.0,9681173550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,963002750.0,0.0,19287406260.0,0.0,0.0,3055330400.0,2699652440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21782056350.0,0.0,0.0,0.0,50473828640.0,0.0,1781394180.0,0.0,0.0,11689398100.0,0.0,51969025380.0,0.0,27633870425.0
2008-03-05 00:00:00.005,34048735250.0,0.0,11220173550.0,2856336480.0,22164210.0,0.0,0.0,13488381030.0,14581595025.0,0.0,27212868550.0,0.0,0.0,5456260650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677653950.0,0.0,15655611410.0,0.0,0.0,665875160.0,478789800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13477264150.0,0.0,0.0,0.0,33387332330.0,0.0,768341980.0,0.0,0.0,7288554980.0,0.0,11814281640.0,0.0,22670265000.0
2008-03-06 00:00:00.005,33021646170.0,0.0,8985797550.0,2694176210.0,29531240.0,0.0,0.0,12282163510.0,5749519300.0,0.0,27757510750.0,0.0,0.0,7413818850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695531675.0,0.0,24223448550.0,0.0,0.0,2272382280.0,3857979000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14603218700.0,0.0,0.0,0.0,38122698470.0,0.0,935634130.0,0.0,0.0,8659655300.0,0.0,59855841480.0,0.0,17312749925.0
2008-03-07 00:00:00.005,25121650690.0,0.0,12450824550.0,1823512030.0,21767220.0,0.0,0.0,9923579820.0,4256166300.0,0.0,18423042300.0,0.0,0.0,12274183700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260114750.0,0.0,26629199170.0,0.0,0.0,307754480.0,404379600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19456297600.0,0.0,0.0,0.0,29803235030.0,0.0,1011635420.0,0.0,0.0,5992916300.0,0.0,3991557840.0,0.0,10823289975.0
2008-03-10 00:00:00.005,7401852420.0,0.0,14217609825.0,1876813440.0,4072300.0,0.0,0.0,10538276170.0,4294264050.0,0.0,23856713000.0,0.0,0.0,8550049550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773698125.0,0.0,8421282180.0,0.0,0.0,102720180.0,15797940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27280795150.0,0.0,0.0,0.0,45787225300.0,0.0,1072664040.0,0.0,0.0,8141498780.0,0.0,260606240.0,0.0,12564689200.0
2008-03-11 00:00:00.005,21265342760.0,0.0,6319016925.0,1606284580.0,17706980.0,0.0,0.0,6935805020.0,2909490825.0,0.0,16867093650.0,0.0,0.0,5234397750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048625275.0,0.0,14036680770.0,0.0,0.0,2864969740.0,2766697360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15089615300.0,0.0,0.0,0.0,26805760490.0,0.0,805465610.0,0.0,0.0,5519229120.0,0.0,54931091800.0,0.0,7835988650.0
2008-03-12 00:00:00.005,41679849600.0,0.0,9720021325.0,1744669380.0,41675900.0,0.0,0.0,7318334180.0,3604554675.0,0.0,27733389350.0,0.0,0.0,7879809750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820168500.0,0.0,14993923190.0,0.0,0.0,5353048020.0,2972984680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20183737150.0,0.0,0.0,0.0,33880674610.0,0.0,1467999650.0,0.0,0.0,11110941480.0,0.0,33020756120.0,0.0,18715061600.0
2008-03-13 00:00:00.005,36491217590.0,0.0,5968599325.0,2427586770.0,13720480.0,0.0,0.0,5508147760.0,1640617625.0,0.0,18569005950.0,0.0,0.0,9984100550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542518500.0,0.0,19063388400.0,0.0,0.0,7314787060.0,2540356100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15995535450.0,0.0,0.0,0.0,34991549260.0,0.0,636841810.0,0.0,0.0,5918369580.0,0.0,53956093780.0,0.0,13822547175.0
2008-03-14 00:00:00.005,21557338570.0,0.0,5984206650.0,2830888680.0,9257500.0,0.0,0.0,3957904250.0,1516670575.0,0.0,27330894800.0,0.0,0.0,11419933550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433751550.0,0.0,11974297700.0,0.0,0.0,7818378480.0,2682240440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33776866150.0,0.0,0.0,0.0,28741507050.0,0.0,694171710.0,0.0,0.0,5843665440.0,0.0,43355099920.0,0.0,15775249850.0
2008-03-17 00:00:00.005,29836526870.0,0.0,5825023975.0,5359216730.0,15647270.0,0.0,0.0,4842705790.0,2041251125.0,0.0,28798089900.0,0.0,0.0,18515184400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373850425.0,0.0,11656636060.0,0.0,0.0,766066740.0,1404037940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26470508200.0,0.0,0.0,0.0,27351044940.0,0.0,1811978030.0,0.0,0.0,6228553520.0,0.0,3918009060.0,0.0,20513565000.0
2008-03-18 00:00:00.005,881929240.0,0.0,6936058775.0,4349858620.0,1836090.0,0.0,0.0,19527289340.0,2172798275.0,0.0,30651081850.0,0.0,0.0,16308960750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449767575.0,0.0,1015760280.0,0.0,0.0,132212840.0,64861340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46862603500.0,0.0,0.0,0.0,21011427940.0,0.0,3034764220.0,0.0,0.0,5242199040.0,0.0,72368660.0,0.0,2455855150.0
2008-03-19 00:00:00.005,33472675590.0,0.0,4445790975.0,2379969830.0,15545410.0,0.0,0.0,9653771270.0,1011087225.0,0.0,24757767800.0,0.0,0.0,8433876550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147638175.0,0.0,14854126820.0,0.0,0.0,6420767260.0,2956426900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31311800900.0,0.0,0.0,0.0,24053851570.0,0.0,1191439940.0,0.0,0.0,5967626020.0,0.0,34782343300.0,0.0,15857746625.0
